Actual,Predicted
20392.42,18414.107
19893.759999999995,19853.838
18069.21,20435.084
14296.16,20347.957
20907.549999999996,16776.424
17400.45,14673.44
32124.950000000004,13583.968
15303.4,15953.609
16346.36,18657.63
18029.02,19291.91
19177.099999999995,21616.836
18620.609999999997,16685.375
21080.889999999996,15616.409
19907.63,17034.363
16797.05,17849.541
13073.59,18873.549
17276.059999999998,20109.787
18356.719999999998,17784.73
16796.85,16658.121
20154.39,16576.424
21366.179999999997,17956.17
20066.979999999996,19208.48
17810.049999999996,21464.936
18756.87,22199.08
17521.04,23489.436
19301.46,22324.416
19531.38,21942.232
18313.17,21648.406
18605.219999999998,20443.865
18470.96,20659.42
18808.75,20569.95
19598.64,20491.727
20162.639999999996,20382.297
20143.22,20382.297
20324.39,20382.293
18315.64,20835.5
17561.279999999995,19922.725
21746.81,19769.678
22249.86,20187.916
17566.939999999995,20382.396
20720.1,20382.297
19599.64,20789.07
23888.42,19896.26
22534.65,19759.605
23519.159999999996,20513.84
21181.5,20417.404
23046.71,19887.443
25486.83,19599.975
20803.38,21723.49
19160.33,21125.21
17674.399999999998,21369.572
18081.44,18985.84
19927.95,15770.962
17218.499999999996,14811.872
18804.61,15978.864
-14.139999999999768,14286.539
-10.039999999999937,4372.3384
317.99999999999983,1735.1042
204.00000000000017,1922.4879
-2.339999999999913,1938.354
31.00000000000007,1272.0719
5.000000000000031,596.1639
11.999999999999833,435.86536
11.999999999999833,275.0181
3.000000000000261,428.30807
35186.52,688.02295
33396.01,13424.002
38191.0,25061.242
31783.11,33902.164
36297.01,37152.637
33174.34,37149.375
32218.57,37150.14
31842.31,37044.285
31021.140000000003,37470.03
33075.54,38631.062
32673.11,45449.496
33419.46,37029.344
31784.64,35020.145
32838.57,35129.406
33730.44,36794.016
35313.76,37296.34
33111.34,37043.152
33514.58,36959.027
34655.6,34190.26
34846.17,34023.047
33806.02,34737.184
35232.17,36569.203
37091.62,36555.47
33924.11,33958.332
34867.33,32895.92
34972.99,31308.344
36560.18,33692.88
31941.13,35107.77
30159.06,36970.68
26459.050000000003,35515.56
25248.56,36152.945
26970.640000000003,33782.45
27776.43,31817.564
22585.79,28844.912
24587.949999999997,26265.457
27530.079999999998,23551.92
24102.37,21759.857
21958.93,20509.354
24761.48,23386.049
24548.1,20898.33
21996.689999999995,20834.857
23729.79,20813.314
25895.0,20812.824
22821.849999999995,20736.848
21216.219999999998,20620.926
23287.41,20522.0
27600.51,20422.305
13445.72,20382.32
18266.769999999997,19711.652
19140.82,20698.648
21212.88,22600.79
18532.359999999997,26939.877
20818.37,32368.17
22804.670000000002,28260.705
23128.53,27716.697
24355.4,27026.307
23228.119999999995,24286.178
25588.739999999998,23833.043
24545.85,22940.312
20905.359999999997,22955.193
21870.98,23842.424
24278.57,22450.672
21735.519999999997,22002.816
23181.130000000005,22377.484
21488.05,21294.555
24617.760000000002,22349.258
24171.449999999997,23392.762
22007.199999999997,23359.615
23457.75,22195.842
24644.13,24572.479
23015.029999999995,25191.709
24055.81,22992.418
24533.060000000005,25065.908
23770.590000000004,23150.629
24217.03,21682.15
23278.29,23877.344
24056.740000000005,22131.643
21202.73,21668.285
24889.69,21639.584
22086.15,20382.688
21865.23,20387.102
24673.219999999998,20446.074
19869.519999999997,20673.37
24982.8,20650.057
20781.679999999997,20532.086
18282.41,20405.984
21809.28,17717.986
21629.58,18363.227
21549.02,16018.0625
20048.15,15196.296
19971.939999999995,17395.422
15367.03,18188.207
20698.83,20453.412
21716.14,17586.467
25916.36,15827.442
21832.05,17087.174
22764.860000000004,19596.281
22914.26,21507.094
24560.199999999997,22774.297
21365.19,21586.512
17840.049999999996,20259.643
17603.959999999995,20751.383
20799.18,21579.115
17205.22,24154.285
23385.65,27842.377
24216.930000000004,24885.795
22622.95,25183.887
22182.299999999996,22171.686
24055.71,23970.94
23741.09,23276.615
25146.99,23551.902
20969.34,26453.49
21642.559999999998,23806.635
22186.25,23069.188
22094.26,21686.016
22071.72,21618.95
18595.6,20414.469
24028.559999999998,20754.877
24101.42,21160.496
22802.83,20694.822
23595.25,20608.262
23646.49,20944.143
27153.739999999998,22497.67
24963.940000000002,22813.617
23113.050000000003,22310.264
26423.419999999995,24527.525
27582.449999999997,25460.682
26118.25,25871.209
25688.07,27517.268
21673.47,27517.291
25521.52,24839.445
24285.07,23045.059
25688.34,21646.05
25594.8,20438.535
27852.9,20686.258
28526.37,23466.883
23696.8,22661.121
24849.27,24046.496
23140.16,25465.768
26522.44,23170.344
25137.450000000004,23054.3
24407.77,21724.234
24084.72,20812.08
208.49999999999997,20754.943
-5.070000000000114,6121.181
432.6399999999998,3267.5305
-17.81999999999971,2102.5132
3.000000000000261,950.5231
5.000000000000031,516.95276
50.33999999999985,409.61118
5.979999999999979,856.28705
71.89999999999992,818.1586
19.899999999999835,393.40045
19.96000000000025,47.399582
111.94000000000004,-66.559204
44.10000000000008,19.588964
43.77999999999987,222.91933
115.92000000000024,468.50397
78.76000000000016,283.87436
12.959999999999843,287.5074
48.8800000000002,99.57895
7.460000000000172,94.29717
69.88000000000021,306.99225
51.589999999999854,331.19455
32.81000000000014,318.5804
2.8999999999999697,482.5913
103.91999999999982,371.98856
3.9800000000002087,397.42096
3.9899999999998745,545.9064
-58.07000000000008,738.3338
22.230000000000082,946.08514
25.690000000000108,1114.7446
11.94000000000002,1355.1605
1.3700000000002361,1390.4375
17.120000000000093,1327.7985
25.920000000000293,1355.7964
7.959999999999813,1409.8586
119.38999999999994,1464.9012
43.14000000000007,1341.3462
18.71999999999991,1370.1334
33.28000000000017,1227.866
7.959999999999813,1126.399
18.379999999999765,975.38074
24.96000000000028,989.30945
16.279999999999703,721.4027
24.899999999999864,450.8382
39.379999999999775,249.28664
35.02000000000015,224.9959
36.6099999999997,293.4757
65.7399999999999,390.15234
49.219999999999736,427.89197
49.73999999999992,308.6072
60.89999999999997,169.30574
-6.340000000000059,70.88023
45.20999999999992,131.33725
31.839999999999854,222.60336
57.22000000000003,205.38492
25.949999999999896,245.62631
-43.32000000000011,266.07858
-22.869999999999887,464.11026
7.199999999999778,625.75073
19.679999999999918,752.37823
7.109999999999759,1054.5554
50.989999999999924,1035.8456
30.74999999999995,905.25995
144.5799999999998,858.2843
0.9400000000000737,679.6894
58.88999999999993,700.4732
6.549999999999701,626.5686
-18.15999999999985,518.12823
17.95000000000021,873.51465
-31.20000000000005,774.6028
40.60999999999984,931.33594
21.32999999999988,1082.8159
